index,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group,loan_to_income_ratio,loan_to_emp_length_ratio,int_rate_to_loan_amt_ratio,credit_risk_score,risk_category
18348,27,56000,RENT,5.0,HOMEIMPROVEMENT,B,20000,12.18,1,0.36,N,10,26-35,middle,very large,0.35714285714285715,0.00025,0.000609,0.5923065432368102,Medium Risk
18349,28,57000,RENT,12.0,DEBTCONSOLIDATION,B,20000,11.71,1,0.35,N,6,26-35,middle,very large,0.3508771929824561,0.0006,0.0005855000000000001,0.5368499661543912,Medium Risk
18350,33,57492,RENT,1.0,MEDICAL,B,20000,12.53,1,0.35,N,10,26-35,middle,very large,0.34787448688513184,5e-05,0.0006265,0.4902697201303355,Medium Risk
18351,28,51500,RENT,2.0,DEBTCONSOLIDATION,D,20000,15.65,1,0.39,Y,8,26-35,middle,very large,0.3883495145631068,0.0001,0.0007825,0.9637075995734845,High Risk
18352,29,58000,RENT,0.0,EDUCATION,B,20000,9.91,1,0.34,N,10,26-35,middle,very large,0.3448275862068966,0.0,0.0004955,0.3974770029431926,Medium Risk
18353,30,58000,RENT,3.0,PERSONAL,C,20000,14.72,1,0.34,N,5,26-35,middle,very large,0.3448275862068966,0.00015,0.000736,0.5450224303980515,Medium Risk
18354,31,59000,RENT,14.0,DEBTCONSOLIDATION,A,20000,7.51,1,0.34,N,10,26-35,middle,very large,0.3389830508474576,0.0007,0.00037549999999999997,0.376206029709591,Medium Risk
18355,28,60000,RENT,12.0,PERSONAL,B,20000,10.99,1,0.33,N,10,26-35,middle,very large,0.3333333333333333,0.0006,0.0005495,0.3512649221703825,Medium Risk
18356,30,54000,RENT,4.0,DEBTCONSOLIDATION,D,20000,14.84,1,0.37,Y,9,26-35,middle,very large,0.37037037037037035,0.0002,0.000742,0.9530813137194093,High Risk
18357,27,60000,RENT,1.0,EDUCATION,B,20000,10.99,1,0.33,N,6,26-35,middle,very large,0.3333333333333333,5e-05,0.0005495,0.34698410196573404,Medium Risk
18358,27,54000,RENT,2.0,PERSONAL,D,20000,16.0,1,0.37,N,6,26-35,middle,very large,0.37037037037037035,0.0001,0.0008,0.9250547648888,High Risk
18359,27,60000,RENT,0.0,VENTURE,B,20000,12.21,1,0.33,N,5,26-35,middle,very large,0.3333333333333333,0.0,0.0006105,0.299505513609423,Low Risk
18360,27,60000,RENT,11.0,VENTURE,B,20000,10.51,1,0.33,N,7,26-35,middle,very large,0.3333333333333333,0.00055,0.0005255,0.22795987005151885,Low Risk
18361,34,20400,MORTGAGE,6.0,MEDICAL,C,3300,13.06,0,0.16,Y,10,26-35,low,small,0.16176470588235295,0.0018181818181818182,0.003957575757575758,0.20985504938815897,Low Risk
18362,28,20400,MORTGAGE,4.0,EDUCATION,A,2075,7.88,0,0.1,N,8,26-35,low,small,0.1017156862745098,0.0019277108433734939,0.003797590361445783,0.04273967320251446,Low Risk
18363,28,56000,RENT,7.0,EDUCATION,F,20000,18.25,1,0.36,N,6,26-35,middle,very large,0.35714285714285715,0.00035,0.0009125,0.9115067856933823,High Risk
18364,28,56000,RENT,0.0,MEDICAL,F,20000,18.62,1,0.36,N,7,26-35,middle,very large,0.35714285714285715,0.0,0.0009310000000000001,0.9559090637938646,High Risk
18365,31,20400,OWN,0.0,MEDICAL,C,11000,11.03,0,0.54,Y,10,26-35,low,large,0.5392156862745098,0.0,0.0010027272727272728,0.7191933396174258,High Risk
18366,31,20500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,1000,6.76,0,0.05,N,6,26-35,low,small,0.04878048780487805,0.004,0.0067599999999999995,0.08580525860730182,Low Risk
18367,33,20640,OWN,0.0,HOMEIMPROVEMENT,D,6250,14.84,0,0.3,N,7,26-35,low,medium,0.3028100775193798,0.0,0.0023744,0.7166574190654428,High Risk
18368,28,63000,RENT,4.0,VENTURE,D,20000,14.61,1,0.32,Y,9,26-35,middle,very large,0.31746031746031744,0.0002,0.0007304999999999999,0.7099745760453651,High Risk
18369,29,65000,RENT,3.0,HOMEIMPROVEMENT,A,20000,8.9,1,0.31,N,10,26-35,middle,very large,0.3076923076923077,0.00015,0.00044500000000000003,0.3624132975890888,Medium Risk
18370,31,65000,RENT,9.0,VENTURE,B,20000,10.65,1,0.31,N,8,26-35,middle,very large,0.3076923076923077,0.00045,0.0005325,0.13632512763948917,Low Risk
18372,30,65000,RENT,5.0,HOMEIMPROVEMENT,B,20000,11.99,1,0.31,N,8,26-35,middle,very large,0.3076923076923077,0.00025,0.0005995,0.4084698625567204,Medium Risk
18373,35,20800,OWN,2.0,MEDICAL,B,7000,10.62,0,0.34,N,8,26-35,low,medium,0.33653846153846156,0.00028571428571428574,0.001517142857142857,0.11784780270103905,Low Risk
18374,32,65000,RENT,4.0,VENTURE,C,20000,13.8,1,0.31,Y,6,26-35,middle,very large,0.3076923076923077,0.0002,0.0006900000000000001,0.19768371745865798,Low Risk
18375,34,65000,RENT,3.0,HOMEIMPROVEMENT,A,20000,6.54,1,0.31,N,5,26-35,middle,very large,0.3076923076923077,0.00015,0.000327,0.29957335258303924,Low Risk
18376,29,59000,RENT,4.0,VENTURE,G,20000,20.17,1,0.34,Y,5,26-35,middle,very large,0.3389830508474576,0.0002,0.0010085,0.9836123476273807,High Risk
18377,32,66000,RENT,4.0,HOMEIMPROVEMENT,A,20000,8.9,0,0.3,N,9,26-35,middle,very large,0.30303030303030304,0.0002,0.00044500000000000003,0.4009894587052709,Medium Risk
18378,27,66000,RENT,3.0,DEBTCONSOLIDATION,B,20000,10.62,0,0.3,N,9,26-35,middle,very large,0.30303030303030304,0.00015,0.000531,0.43412600895398384,Medium Risk
18379,34,67000,RENT,7.0,EDUCATION,B,20000,11.71,0,0.3,N,9,26-35,middle,very large,0.29850746268656714,0.00035,0.0005855000000000001,0.18532541353463136,Low Risk
18380,27,67000,RENT,2.0,HOMEIMPROVEMENT,C,20000,14.26,0,0.3,Y,10,26-35,middle,very large,0.29850746268656714,0.0001,0.000713,0.48560605957820285,Medium Risk
18382,30,63000,RENT,9.0,PERSONAL,C,20000,13.92,1,0.32,Y,9,26-35,middle,very large,0.31746031746031744,0.00045,0.000696,0.316580635753162,Medium Risk
18385,29,70000,RENT,2.0,MEDICAL,C,20000,13.85,0,0.29,N,5,26-35,middle,very large,0.2857142857142857,0.0001,0.0006925,0.29103362250515125,Low Risk
18386,27,70000,RENT,4.0,EDUCATION,B,20000,11.48,0,0.29,N,9,26-35,middle,very large,0.2857142857142857,0.0002,0.0005740000000000001,0.15235277584318638,Low Risk
18387,28,71874,RENT,6.0,DEBTCONSOLIDATION,B,20000,11.48,0,0.28,N,6,26-35,middle,very large,0.27826474107465843,0.0003,0.0005740000000000001,0.28609013988014687,Low Risk
18389,27,72000,RENT,6.0,VENTURE,A,20000,8.9,0,0.28,N,5,26-35,middle,very large,0.2777777777777778,0.0003,0.00044500000000000003,0.08539990302429175,Low Risk
18390,27,72000,RENT,4.0,HOMEIMPROVEMENT,B,20000,9.25,0,0.28,N,10,26-35,middle,very large,0.2777777777777778,0.0002,0.0004625,0.2790009029899717,Low Risk
18391,28,56100,RENT,9.0,MEDICAL,D,20000,14.59,1,0.3,Y,5,26-35,middle,very large,0.35650623885918004,0.00045,0.0007295,0.9950993931279555,High Risk
18392,34,72000,RENT,2.0,VENTURE,B,20000,11.89,0,0.28,N,10,26-35,middle,very large,0.2777777777777778,0.0001,0.0005945,0.11919057815605173,Low Risk
18393,27,66000,RENT,11.0,PERSONAL,B,20000,12.21,1,0.3,N,5,26-35,middle,very large,0.30303030303030304,0.00055,0.0006105,0.2696079791276731,Low Risk
18394,30,72000,RENT,5.0,EDUCATION,C,20000,13.79,0,0.28,N,7,26-35,middle,very large,0.2777777777777778,0.00025,0.0006895,0.18398780075744525,Low Risk
18395,28,73992,RENT,2.0,PERSONAL,B,20000,9.96,0,0.27,N,7,26-35,middle,very large,0.27029949183695534,0.0001,0.0004980000000000001,0.17293478440647106,Low Risk
18396,28,75000,RENT,6.0,HOMEIMPROVEMENT,C,20000,13.49,0,0.27,N,5,26-35,middle,very large,0.26666666666666666,0.0003,0.0006745,0.30459157643012075,Medium Risk
18397,27,75000,RENT,0.0,DEBTCONSOLIDATION,C,20000,13.49,0,0.27,N,7,26-35,middle,very large,0.26666666666666666,0.0,0.0006745,0.32417193627211915,Medium Risk
18398,28,58650,RENT,13.0,MEDICAL,B,20000,10.59,1,0.29,N,8,26-35,middle,very large,0.3410059676044331,0.00065,0.0005295,0.9062548512383242,High Risk
18400,35,69000,RENT,8.0,VENTURE,C,20000,13.49,1,0.29,Y,5,26-35,middle,very large,0.2898550724637681,0.0004,0.0006745,0.1557676514513287,Low Risk
18401,30,69000,RENT,2.0,VENTURE,E,20000,17.14,1,0.29,Y,7,26-35,middle,very large,0.2898550724637681,0.0001,0.000857,0.7110137036965946,High Risk
18402,28,75000,RENT,0.0,HOMEIMPROVEMENT,B,20000,11.11,0,0.27,N,7,26-35,middle,very large,0.26666666666666666,0.0,0.0005555,0.27613203035474565,Low Risk
18403,29,75000,RENT,1.0,VENTURE,A,20000,6.54,0,0.27,N,9,26-35,middle,very large,0.26666666666666666,5e-05,0.000327,0.06730512893767723,Low Risk
18404,27,21403,MORTGAGE,2.0,HOMEIMPROVEMENT,B,2100,11.12,0,0.1,N,7,26-35,low,small,0.09811708638975844,0.0009523809523809524,0.005295238095238095,0.12894293824884773,Low Risk
18405,29,21424,MORTGAGE,1.0,EDUCATION,A,7750,7.51,1,0.36,N,10,26-35,low,medium,0.36174383868558624,0.00012903225806451613,0.0009690322580645161,0.4152745509161678,Medium Risk
18406,27,75000,RENT,3.0,MEDICAL,B,20000,11.83,0,0.27,N,10,26-35,middle,very large,0.26666666666666666,0.00015,0.0005915,0.2087967956681877,Low Risk
18407,30,75000,RENT,7.0,MEDICAL,B,20000,12.18,0,0.27,N,7,26-35,middle,very large,0.26666666666666666,0.00035,0.000609,0.1897197662055373,Low Risk
18408,28,75000,RENT,13.0,HOMEIMPROVEMENT,C,20000,13.16,0,0.27,N,9,26-35,middle,very large,0.26666666666666666,0.00065,0.0006580000000000001,0.2754296588025351,Low Risk
18409,27,21600,OWN,1.0,PERSONAL,A,4200,7.49,0,0.19,N,6,26-35,low,small,0.19444444444444445,0.0002380952380952381,0.0017833333333333334,0.01925513963653753,Low Risk
18410,30,77000,RENT,7.0,VENTURE,B,20000,12.42,0,0.26,N,8,26-35,high-middle,very large,0.2597402597402597,0.00035,0.000621,0.09785766290799328,Low Risk
18411,29,77625,RENT,1.0,DEBTCONSOLIDATION,B,20000,11.11,0,0.26,N,9,26-35,high-middle,very large,0.2576489533011272,5e-05,0.0005555,0.24547878804600257,Low Risk
18412,28,78000,RENT,5.0,HOMEIMPROVEMENT,B,20000,11.48,0,0.26,N,5,26-35,high-middle,very large,0.2564102564102564,0.00025,0.0005740000000000001,0.2258876779908281,Low Risk
18413,27,72000,RENT,4.0,HOMEIMPROVEMENT,C,20000,13.22,1,0.28,N,9,26-35,middle,very large,0.2777777777777778,0.0002,0.000661,0.3704291038739875,Medium Risk
18414,28,21600,OWN,11.0,HOMEIMPROVEMENT,B,8000,11.49,0,0.37,N,5,26-35,low,medium,0.37037037037037035,0.001375,0.00143625,0.25428534660466146,Low Risk
18415,31,73000,RENT,1.0,HOMEIMPROVEMENT,D,20000,15.05,1,0.27,Y,5,26-35,middle,very large,0.273972602739726,5e-05,0.0007525,0.8729509949952685,High Risk
18416,28,79701,RENT,11.0,PERSONAL,C,20000,13.92,0,0.25,N,7,26-35,high-middle,very large,0.25093788032772485,0.00055,0.000696,0.17051656946909516,Low Risk
18417,27,80000,RENT,3.0,PERSONAL,A,20000,7.49,0,0.25,N,9,26-35,high-middle,very large,0.25,0.00015,0.0003745,0.11104299113687727,Low Risk
18418,35,80000,RENT,1.0,DEBTCONSOLIDATION,C,20000,13.98,0,0.25,Y,7,26-35,high-middle,very large,0.25,5e-05,0.000699,0.30356614371853446,Medium Risk
18419,32,83000,RENT,6.0,PERSONAL,E,20000,14.38,0,0.24,N,10,26-35,high-middle,very large,0.24096385542168675,0.0003,0.000719,0.6321794177036828,High Risk
18420,27,21600,OWN,11.0,HOMEIMPROVEMENT,B,4000,10.62,0,0.19,N,9,26-35,low,small,0.18518518518518517,0.00275,0.002655,0.03148504125021121,Low Risk
18421,27,84000,RENT,1.0,HOMEIMPROVEMENT,C,20000,13.49,0,0.24,N,8,26-35,high-middle,very large,0.23809523809523808,5e-05,0.0006745,0.270806597793746,Low Risk
18422,28,84996,RENT,12.0,HOMEIMPROVEMENT,C,20000,13.92,0,0.24,N,9,26-35,high-middle,very large,0.23530519083250975,0.0006,0.000696,0.19891353776269546,Low Risk
18423,28,84996,RENT,8.0,HOMEIMPROVEMENT,C,20000,13.92,0,0.24,N,9,26-35,high-middle,very large,0.23530519083250975,0.0004,0.000696,0.21413743276000385,Low Risk
18424,33,85000,RENT,16.0,DEBTCONSOLIDATION,C,20000,15.27,0,0.24,N,10,26-35,high-middle,very large,0.23529411764705882,0.0008,0.0007635,0.18604819555463595,Low Risk
18425,27,85000,RENT,11.0,PERSONAL,B,20000,10.59,0,0.24,N,8,26-35,high-middle,very large,0.23529411764705882,0.00055,0.0005295,0.07861057850542355,Low Risk
18426,29,73000,RENT,1.0,HOMEIMPROVEMENT,B,20000,11.83,1,0.27,N,9,26-35,middle,very large,0.273972602739726,5e-05,0.0005915,0.3970737395744576,Medium Risk
18427,29,85155,RENT,13.0,HOMEIMPROVEMENT,D,20000,14.61,0,0.23,N,6,26-35,high-middle,very large,0.2348658328929599,0.00065,0.0007304999999999999,0.7580902131358983,High Risk
18428,27,87000,RENT,3.0,HOMEIMPROVEMENT,A,20000,7.49,0,0.23,N,8,26-35,high-middle,very large,0.22988505747126436,0.00015,0.0003745,0.15827512637585245,Low Risk
18429,29,21996,OWN,7.0,PERSONAL,A,8300,5.42,0,0.38,N,7,26-35,low,medium,0.3773413347881433,0.0008433734939759036,0.0006530120481927711,0.08357059382686699,Low Risk
18430,27,88000,RENT,4.0,DEBTCONSOLIDATION,B,20000,10.38,0,0.23,N,7,26-35,high-middle,very large,0.22727272727272727,0.0002,0.000519,0.15375355344414907,Low Risk
18431,30,90000,RENT,2.0,DEBTCONSOLIDATION,B,20000,11.99,0,0.22,N,9,26-35,high-middle,very large,0.2222222222222222,0.0001,0.0005995,0.20945908738667882,Low Risk
18432,27,90000,RENT,0.0,DEBTCONSOLIDATION,A,20000,6.54,0,0.22,N,9,26-35,high-middle,very large,0.2222222222222222,0.0,0.000327,0.15106918853740084,Low Risk
18433,32,90000,RENT,11.0,PERSONAL,C,20000,13.22,0,0.22,Y,6,26-35,high-middle,very large,0.2222222222222222,0.00055,0.000661,0.11811513331910493,Low Risk
18434,29,92000,RENT,2.0,DEBTCONSOLIDATION,C,20000,13.72,0,0.22,N,10,26-35,high-middle,very large,0.21739130434782608,0.0001,0.000686,0.200197637992193,Low Risk
18435,32,81400,RENT,2.0,VENTURE,D,20000,14.84,1,0.25,Y,6,26-35,high-middle,very large,0.2457002457002457,0.0001,0.000742,0.44678630631176486,Medium Risk
18436,27,81500,RENT,2.0,HOMEIMPROVEMENT,E,20000,17.51,1,0.25,Y,8,26-35,high-middle,very large,0.24539877300613497,0.0001,0.0008755000000000001,0.7964031548022186,High Risk
18437,28,22000,OWN,5.0,EDUCATION,A,8000,6.99,0,0.36,N,5,26-35,low,medium,0.36363636363636365,0.000625,0.0008737500000000001,0.0912633005189221,Low Risk
18438,34,93600,RENT,15.0,EDUCATION,D,20000,15.31,0,0.21,N,5,26-35,high-middle,very large,0.21367521367521367,0.00075,0.0007655,0.45399609750401054,Medium Risk
18439,27,22000,MORTGAGE,11.0,EDUCATION,A,2500,7.49,0,0.11,N,6,26-35,low,small,0.11363636363636363,0.0044,0.002996,0.04649776860725288,Low Risk
18440,28,94050,RENT,7.0,HOMEIMPROVEMENT,C,20000,14.26,0,0.21,Y,9,26-35,high-middle,very large,0.2126528442317916,0.00035,0.000713,0.23647204662584537,Low Risk
18441,31,96000,RENT,5.0,VENTURE,E,20000,17.19,0,0.21,Y,8,26-35,high-middle,very large,0.20833333333333334,0.00025,0.0008595,0.4068439877525566,Medium Risk
18442,33,96000,RENT,14.0,VENTURE,A,20000,7.88,0,0.21,N,10,26-35,high-middle,very large,0.20833333333333334,0.0007,0.000394,0.02782340106969664,Low Risk
18443,32,96000,RENT,7.0,PERSONAL,D,20000,14.42,0,0.21,N,9,26-35,high-middle,very large,0.20833333333333334,0.00035,0.000721,0.466324567020812,Medium Risk
18444,31,96588,RENT,2.0,HOMEIMPROVEMENT,B,20000,10.95,0,0.21,N,9,26-35,high-middle,very large,0.2070650598418023,0.0001,0.0005474999999999999,0.1392386487323041,Low Risk
18446,34,97356,RENT,12.0,PERSONAL,C,20000,13.22,0,0.21,Y,7,26-35,high-middle,very large,0.2054316118164263,0.0006,0.000661,0.06755511961955914,Low Risk
18447,33,98000,RENT,2.0,EDUCATION,A,20000,6.91,0,0.2,N,5,26-35,high-middle,very large,0.20408163265306123,0.0001,0.0003455,0.055403351663511236,Low Risk
18448,30,22000,OWN,4.0,VENTURE,C,2000,13.57,0,0.09,N,9,26-35,low,small,0.09090909090909091,0.002,0.006785,0.012242484170817596,Low Risk
18449,28,86652,RENT,5.0,HOMEIMPROVEMENT,B,20000,11.58,1,0.23,N,5,26-35,high-middle,very large,0.23080829063379957,0.00025,0.000579,0.20668059921742932,Low Risk
18450,30,22000,OWN,4.0,VENTURE,B,6000,11.89,0,0.27,N,8,26-35,low,medium,0.2727272727272727,0.0006666666666666666,0.0019816666666666667,0.038257202419440486,Low Risk
18451,30,22000,MORTGAGE,1.0,EDUCATION,B,5375,12.21,0,0.24,N,9,26-35,low,medium,0.24431818181818182,0.00018604651162790697,0.002271627906976744,0.23812456299896576,Low Risk
18452,31,100000,RENT,6.0,HOMEIMPROVEMENT,B,20000,12.42,0,0.2,N,9,26-35,high-middle,very large,0.2,0.0003,0.000621,0.15021915464896718,Low Risk
18453,27,100000,RENT,9.0,MEDICAL,B,20000,12.69,0,0.2,N,5,26-35,high-middle,very large,0.2,0.00045,0.0006345,0.09952779825281982,Low Risk
18454,27,100000,RENT,4.0,MEDICAL,B,20000,11.12,0,0.2,N,9,26-35,high-middle,very large,0.2,0.0002,0.000556,0.10280828798267132,Low Risk
18455,29,100000,RENT,0.0,PERSONAL,C,20000,13.98,0,0.2,Y,6,26-35,high-middle,very large,0.2,0.0,0.000699,0.10979412965593063,Low Risk
18456,29,22080,OWN,3.0,EDUCATION,A,8000,8.59,0,0.36,N,9,26-35,low,medium,0.36231884057971014,0.000375,0.00107375,0.10333555525022448,Low Risk
18459,31,101000,RENT,3.0,DEBTCONSOLIDATION,A,20000,7.9,0,0.2,N,10,26-35,high,very large,0.19801980198019803,0.00015,0.000395,0.09532371674574647,Low Risk
18460,32,101000,RENT,3.0,PERSONAL,B,20000,10.75,0,0.2,N,9,26-35,high,very large,0.19801980198019803,0.00015,0.0005375,0.06635038796104126,Low Risk
18461,33,89004,RENT,2.0,PERSONAL,F,20000,17.58,1,0.22,Y,6,26-35,high-middle,very large,0.2247090018426138,0.0001,0.0008789999999999999,0.7522767999902903,High Risk
18462,35,22300,OWN,1.0,PERSONAL,C,3775,15.27,0,0.17,N,6,26-35,low,small,0.16928251121076232,0.00026490066225165563,0.004045033112582782,0.030397643661441202,Low Risk
18463,35,102000,RENT,3.0,HOMEIMPROVEMENT,C,20000,13.85,0,0.2,N,10,26-35,high,very large,0.19607843137254902,0.00015,0.0006925,0.15258260399160475,Low Risk
18464,28,22404,MORTGAGE,3.0,VENTURE,C,5725,14.79,1,0.26,N,9,26-35,low,medium,0.2555347259417961,0.0005240174672489083,0.0025834061135371175,0.18591355000748214,Low Risk
18465,27,105000,RENT,4.0,VENTURE,B,20000,10.62,0,0.19,N,9,26-35,high,very large,0.19047619047619047,0.0002,0.000531,0.040092337880127726,Low Risk
18466,30,106000,RENT,9.0,DEBTCONSOLIDATION,C,20000,13.22,0,0.19,Y,5,26-35,high,very large,0.18867924528301888,0.00045,0.000661,0.12179629362236984,Low Risk
18467,28,98000,RENT,0.0,HOMEIMPROVEMENT,D,20000,14.96,1,0.2,N,6,26-35,high-middle,very large,0.20408163265306123,0.0,0.0007480000000000001,0.7344629264341614,High Risk
18468,27,98000,RENT,11.0,HOMEIMPROVEMENT,D,20000,16.0,1,0.2,N,8,26-35,high-middle,very large,0.20408163265306123,0.00055,0.0008,0.7061883581896286,High Risk
18469,30,110000,RENT,5.0,VENTURE,D,20000,14.11,0,0.18,Y,5,26-35,high,very large,0.18181818181818182,0.00025,0.0007055,0.29315865053623513,Low Risk
18470,29,99855,RENT,2.0,VENTURE,E,20000,17.06,1,0.2,N,8,26-35,high-middle,very large,0.20029042111061038,0.0001,0.0008529999999999999,0.4245943725117443,Medium Risk
18471,30,115000,RENT,3.0,DEBTCONSOLIDATION,B,20000,11.11,0,0.17,N,7,26-35,high,very large,0.17391304347826086,0.00015,0.0005555,0.11928202567900899,Low Risk
18472,27,22800,MORTGAGE,11.0,MEDICAL,B,2500,10.99,0,0.11,N,10,26-35,low,small,0.10964912280701754,0.0044,0.004396,0.10375431647521513,Low Risk
18473,31,103000,RENT,2.0,VENTURE,F,20000,18.17,1,0.19,N,5,26-35,high,very large,0.1941747572815534,0.0001,0.0009085000000000001,0.5406211250485161,Medium Risk
18474,29,115500,RENT,1.0,EDUCATION,B,20000,10.46,0,0.17,N,9,26-35,high,very large,0.17316017316017315,5e-05,0.000523,0.052873247743272886,Low Risk
18476,34,120000,RENT,7.0,VENTURE,C,20000,13.8,0,0.17,N,7,26-35,high,very large,0.16666666666666666,0.00035,0.0006900000000000001,0.030520051513016632,Low Risk
18477,27,120000,RENT,1.0,DEBTCONSOLIDATION,A,20000,6.54,0,0.17,N,9,26-35,high,very large,0.16666666666666666,5e-05,0.000327,0.058386659479652166,Low Risk
18478,28,108000,RENT,2.0,PERSONAL,D,20000,15.31,1,0.19,N,7,26-35,high,very large,0.18518518518518517,0.0001,0.0007655,0.39645862552206307,Medium Risk
18479,28,120000,RENT,4.0,EDUCATION,C,20000,14.26,0,0.17,N,7,26-35,high,very large,0.16666666666666666,0.0002,0.000713,0.04812949196571938,Low Risk
18480,27,125000,RENT,3.0,DEBTCONSOLIDATION,B,20000,9.25,0,0.16,N,8,26-35,high,very large,0.16,0.00015,0.0004625,0.07558901486872754,Low Risk
18483,33,130000,RENT,1.0,EDUCATION,A,20000,6.62,0,0.15,N,10,26-35,high,very large,0.15384615384615385,5e-05,0.000331,0.031169087205577865,Low Risk
18484,30,100815,RENT,7.0,MEDICAL,F,20000,18.3,1,0.17,Y,6,26-35,high,very large,0.19838317710658135,0.00035,0.000915,0.9077543980818044,High Risk
18485,27,132000,RENT,6.0,VENTURE,C,20000,12.73,0,0.15,N,8,26-35,high,very large,0.15151515151515152,0.0003,0.0006365,0.03249235164502471,Low Risk
18486,27,22896,OWN,1.0,MEDICAL,B,5000,11.48,0,0.22,N,8,26-35,low,small,0.21837875611460517,0.0002,0.0022960000000000003,0.03819574866099944,Low Risk
18487,34,135000,RENT,6.0,HOMEIMPROVEMENT,E,20000,17.74,0,0.15,Y,8,26-35,high,very large,0.14814814814814814,0.0003,0.0008869999999999999,0.527284072992079,Medium Risk
18488,29,140000,RENT,5.0,DEBTCONSOLIDATION,C,20000,13.49,0,0.14,Y,8,26-35,high,very large,0.14285714285714285,0.00025,0.0006745,0.10254876002616137,Low Risk
18489,27,140000,RENT,4.0,EDUCATION,A,20000,7.9,0,0.14,N,6,26-35,high,very large,0.14285714285714285,0.0002,0.000395,0.026716182856972494,Low Risk
18490,29,140000,RENT,3.0,PERSONAL,B,20000,10.0,0,0.14,N,9,26-35,high,very large,0.14285714285714285,0.00015,0.0005,0.04207187039317967,Low Risk
18491,34,148080,RENT,0.0,HOMEIMPROVEMENT,A,20000,8.9,0,0.14,N,6,26-35,high,very large,0.1350621285791464,0.0,0.00044500000000000003,0.045972905532735836,Low Risk
18492,31,155000,RENT,3.0,HOMEIMPROVEMENT,B,20000,10.74,0,0.13,N,6,26-35,high,very large,0.12903225806451613,0.00015,0.000537,0.05904127344472092,Low Risk
18493,30,156000,RENT,0.0,EDUCATION,A,20000,6.54,0,0.13,N,8,26-35,high,very large,0.1282051282051282,0.0,0.000327,0.017585148519774357,Low Risk
